WKT,name,description
"POLYGON ((110.01848 -7.8927134, 110.017268 -7.8937458, 110.0235336 -7.8968914, 110.0305718 -7.8991868, 110.0459458 -7.9046157, 110.0662018 -7.9137973, 110.0881745 -7.9222985, 110.1159836 -7.93488, 110.1465393 -7.9495013, 110.1691986 -7.9590218, 110.2007843 -7.9821423, 110.2268769 -7.9943819, 110.2612091 -8.0059413, 110.2921082 -8.0147806, 110.3226639 -8.0225998, 110.3456665 -8.0314388, 110.3504731 -8.0501359, 110.3652359 -8.0596541, 110.3717591 -8.0722313, 110.3944184 -8.0759705, 110.4081513 -8.0800494, 110.4208542 -8.085488, 110.4332138 -8.0909266, 110.4342438 -8.0994241, 110.4596497 -8.1058821, 110.4737259 -8.1109805, 110.4888321 -8.1160788, 110.5053116 -8.1191377, 110.5255677 -8.1296739, 110.5420472 -8.1344321, 110.5520035 -8.1357916, 110.580156 -8.1388504, 110.5839325 -8.1456476, 110.5969788 -8.1480266, 110.6041886 -8.1466672, 110.6179215 -8.1548237, 110.6371476 -8.16298, 110.6635834 -8.1765736, 110.6810929 -8.1830303, 110.6907059 -8.1857489, 110.7030655 -8.1826905, 110.7102753 -8.1864286, 110.7058121 -8.1996815, 110.7222916 -8.1983223, 110.7336212 -8.1928852, 110.7555939 -8.1990019, 110.7717301 -8.1966232, 110.7847763 -8.1935648, 110.796106 -8.1905065, 110.7978226 -8.1956037, 110.8314682 -8.2037593, 110.827005 -8.1966232, 110.8345581 -8.1901666, 110.8324982 -8.1826905, 110.8352448 -8.1752142, 110.827005 -8.171476, 110.8239151 -8.1619605, 110.8160187 -8.1558432, 110.818422 -8.1415693, 110.8125855 -8.1429287, 110.8101822 -8.1538041, 110.7988526 -8.1623003, 110.7895829 -8.1582222, 110.785463 -8.144628, 110.7885529 -8.1252555, 110.7885529 -8.1086013, 110.7806565 -8.0888871, 110.7806565 -8.0763104, 110.77482 -8.0613537, 110.7676102 -8.0467365, 110.753534 -8.0266794, 110.7583405 -8.0093411, 110.762117 -7.9991417, 110.7669236 -7.9906421, 110.7689835 -7.9760223, 110.7682968 -7.961742, 110.7713868 -7.946101, 110.7734467 -7.9338599, 110.7693268 -7.9233186, 110.7703568 -7.9107368, 110.77482 -7.8974744, 110.7775666 -7.8835314, 110.783403 -7.8668673, 110.7885529 -7.851903, 110.784433 -7.855304, 110.783403 -7.8444206, 110.784433 -7.828095, 110.785463 -7.8161905, 110.7758499 -7.8141497, 110.7758499 -7.8083674, 110.7645203 -7.8090477, 110.762117 -7.8158504, 110.763147 -7.8236734, 110.7552506 -7.8274148, 110.7511307 -7.8202721, 110.7442643 -7.8161905, 110.7449509 -7.8080273, 110.7373978 -7.8042857, 110.7281281 -7.7981631, 110.7123352 -7.7893192, 110.7140519 -7.7978229, 110.7058121 -7.8059864, 110.6917359 -7.8059864, 110.6790329 -7.8032653, 110.6704499 -7.8053061, 110.6707932 -7.800204, 110.6766297 -7.7910199, 110.6707932 -7.7855774, 110.6642701 -7.7927207, 110.656717 -7.804966, 110.6532837 -7.7995237, 110.6477906 -7.7954419, 110.6309677 -7.8008843, 110.622728 -7.8036054, 110.6179215 -7.7991835, 110.6124283 -7.8012244, 110.5993821 -7.7974828, 110.6017853 -7.8063266, 110.5859925 -7.8080273, 110.5870224 -7.8029251, 110.5777527 -7.8083674, 110.5739762 -7.7988434, 110.5829026 -7.7974828, 110.5829026 -7.7879585, 110.5623032 -7.7811554, 110.5506302 -7.7899995, 110.537584 -7.7974828, 110.5217911 -7.7852373, 110.5087448 -7.77027, 110.492952 -7.7648273, 110.4908921 -7.7376124, 110.481279 -7.6981477, 110.4668595 -7.6450688, 110.4709793 -7.6219297, 110.4641129 -7.6042343, 110.4613663 -7.5702026, 110.44832 -7.5416139, 110.4242874 -7.5552278, 110.4050614 -7.5776898, 110.3885819 -7.5967476, 110.3611161 -7.6212491, 110.3363968 -7.6369022, 110.3034378 -7.6539157, 110.2986313 -7.6668456, 110.2848984 -7.6865798, 110.2718521 -7.7063132, 110.2608658 -7.6838579, 110.2656723 -7.6675261, 110.266359 -7.6498325, 110.2539994 -7.6409855, 110.2423264 -7.6518741, 110.2169205 -7.6457493, 110.2052475 -7.6511936, 110.1915146 -7.6450688, 110.1702286 -7.6471104, 110.1475693 -7.649152, 110.1448227 -7.6430271, 110.1180436 -7.6702481, 110.1372696 -7.6886212, 110.1324631 -7.70155, 110.1324631 -7.7219631, 110.1338364 -7.7437359, 110.1146103 -7.7641469, 110.1166703 -7.7770734, 110.1001908 -7.7797947, 110.0830246 -7.8029251, 110.0603653 -7.8144899, 110.0617386 -7.8389788, 110.0507523 -7.8444206, 110.0500656 -7.855304, 110.0452591 -7.8641465, 110.0445725 -7.8763897, 110.0308396 -7.895434, 110.01848 -7.8927134))",Jogja,
